Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Licensed,official_video,Artist_Length,Album_Length,Title_Length,Description_Length
album,0.688,0.435,9.0,-11.359,0.0323,0.449,0.0,0.113,0.435,103.239,146333.0,63223118.0,1.0,1.0,11,24,28,609
album,0.386,0.607,10.0,-7.7,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,425653.0,56888766.0,1.0,1.0,11,14,26,708
album,0.49,0.715,7.0,-5.549,0.0476,0.386,0.0,0.311,0.866,130.726,145747.0,28799448.0,1.0,1.0,11,14,42,724
album,0.396,0.338,0.0,-10.872,0.0304,0.198,2.62e-06,0.138,0.377,133.522,182293.0,96849734.0,1.0,1.0,11,23,23,323
album,0.671,0.939,8.0,-3.206,0.161,0.191,0.0,0.298,0.53,129.024,252307.0,1007596168.0,1.0,1.0,7,27,55,1136
album,0.581,0.963,11.0,-4.087,0.0981,0.0295,0.0,0.139,0.788,129.992,204160.0,1405539965.0,1.0,1.0,7,41,43,759
album,0.721,0.802,1.0,-5.797,0.0583,0.0921,0.0,0.694,0.724,124.022,229360.0,253293371.0,1.0,1.0,7,13,34,742
album,0.673,0.758,7.0,-3.632,0.158,0.039,0.0,0.341,0.542,135.956,229507.0,704875181.0,1.0,1.0,7,41,66,860
album,0.67,0.855,0.0,-3.035,0.0499,0.0124,0.0,0.335,0.648,120.05,227280.0,866480662.0,1.0,1.0,7,27,61,903
album,0.761,0.933,10.0,-5.38,0.056,0.0908,8.53e-05,0.0607,0.836,122.959,236200.0,307624507.0,1.0,1.0,7,13,32,869
album,0.592,0.935,6.0,-4.317,0.0581,0.00879,0.0154,0.132,0.567,125.013,222520.0,894756316.0,1.0,1.0,7,13,73,998
album,0.85,0.631,1.0,-8.401,0.227,0.00684,0.000406,0.0679,0.738,126.002,237600.0,313590021.0,1.0,1.0,7,30,45,855
album,0.595,0.912,10.0,-3.428,0.0884,0.0434,0.0,0.259,0.762,128.024,234453.0,300032949.0,1.0,1.0,7,27,52,1111
album,0.898,0.677,11.0,-6.422,0.243,0.0223,0.0,0.35,0.578,130.027,154493.0,52214351.0,0.0,1.0,7,10,45,2828
album,0.742,0.882,7.0,-2.862,0.117,0.0466,0.0,0.206,0.463,102.04,221176.0,1120854023.0,1.0,1.0,9,20,54,424
album,0.951,0.6,0.0,-4.675,0.0685,0.106,0.0,0.0712,0.822,125.04,218573.0,361314925.0,1.0,1.0,9,11,40,1949
album,0.801,0.764,2.0,-5.112,0.0986,0.109,1.62e-05,0.247,0.578,89.999,154151.0,165860569.0,1.0,1.0,9,2,61,1306
album,0.741,0.824,10.0,-4.143,0.0352,0.614,0.0,0.158,0.725,100.216,211666.0,208573237.0,1.0,1.0,9,29,47,1945
album,0.718,0.776,7.0,-5.208,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,227787.0,505918510.0,1.0,1.0,9,18,45,1118
album,0.855,0.674,7.0,-4.328,0.314,0.165,0.0,0.0548,0.578,95.991,242253.0,306887054.0,1.0,1.0,9,11,83,2003
compilation,0.711,0.761,8.0,-3.04,0.225,0.067,0.0,0.041,0.718,95.824,243880.0,306887054.0,1.0,1.0,9,9,83,2003
album,0.765,0.666,7.0,-5.384,0.172,0.103,0.0,0.116,0.757,87.002,273360.0,314611933.0,1.0,1.0,9,29,55,1972
single,0.812,0.712,0.0,-5.993,0.0452,0.01,0.0,0.108,0.85,98.029,148944.0,81787112.0,1.0,1.0,9,2,38,1671
single,0.828,0.588,2.0,-7.14,0.118,0.0156,0.0,0.124,0.598,94.052,224681.0,256405663.0,1.0,1.0,9,15,37,3991
album,0.396,0.293,2.0,-14.062,0.0275,0.941,0.000196,0.105,0.343,100.307,182360.0,363854960.0,1.0,1.0,13,11,59,675
album,0.465,0.27,4.0,-16.661,0.0425,0.9,0.00104,0.145,0.58,94.518,129173.0,46348788.0,1.0,1.0,13,22,67,1093
album,0.575,0.236,2.0,-16.982,0.0422,0.968,0.0178,0.105,0.829,79.576,115827.0,282465.0,1.0,1.0,13,22,75,1022
album,0.487,0.382,7.0,-10.889,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,261280.0,7484414.0,1.0,1.0,13,21,55,724
album,0.66,0.748,2.0,-11.206,0.0284,0.0993,0.00585,0.283,0.972,143.549,170293.0,3649438.0,1.0,1.0,13,12,51,690
album,0.358,0.387,7.0,-14.342,0.0324,0.746,0.0121,0.119,0.495,181.183,218440.0,12982178.0,0.0,0.0,13,12,33,889
album,0.325,0.715,7.0,-7.744,0.0368,0.00708,2.79e-05,0.0987,0.282,93.914,191840.0,43935538.0,1.0,1.0,13,42,53,1765
album,0.623,0.537,10.0,-10.014,0.0726,0.332,1.4e-05,0.0963,0.905,166.885,146933.0,242588704.0,0.0,1.0,13,26,44,749
album,0.404,0.266,10.0,-16.688,0.0334,0.716,0.133,0.107,0.491,88.916,167413.0,8647838.0,0.0,0.0,13,21,50,82
album,0.481,0.733,5.0,-7.633,0.165,0.573,1.17e-05,0.108,0.874,122.903,140427.0,14332854.0,1.0,1.0,13,35,72,778
compilation,0.916,0.844,7.0,-3.967,0.236,0.0394,0.0,0.0778,0.586,95.19,312627.0,585712131.0,0.0,0.0,4,13,42,230
album,0.801,0.91,2.0,-6.566,0.225,0.00239,0.000891,0.0737,0.805,87.277,278387.0,89682.0,0.0,0.0,4,14,41,1
compilation,0.763,0.85,7.0,-3.052,0.0417,0.0304,1.21e-06,0.371,0.761,91.519,284907.0,84654029.0,0.0,0.0,4,13,73,4494
album,0.872,0.723,1.0,-5.968,0.247,0.0293,0.0,0.327,0.843,93.279,307773.0,14035099.0,0.0,1.0,4,14,79,797
album,0.874,0.63,1.0,-3.585,0.298,0.0578,0.00479,0.0582,0.717,95.0,281600.0,1276815.0,0.0,0.0,4,29,35,392
compilation,0.865,0.665,7.0,-6.289,0.073,0.0453,0.0,0.224,0.331,111.113,268827.0,306542.0,0.0,0.0,4,13,35,35
album,0.773,0.54,6.0,-7.123,0.103,0.371,0.0,0.131,0.322,84.115,280000.0,381061439.0,1.0,1.0,4,20,16,563
album,0.598,0.732,4.0,-7.013,0.425,0.144,0.0,0.508,0.595,172.329,262507.0,5434057.0,0.0,0.0,4,28,66,4914
album,0.849,0.904,8.0,-4.78,0.138,0.0248,5.11e-05,0.0545,0.854,99.258,246533.0,18949722.0,0.0,1.0,4,14,67,230
album,0.795,0.852,0.0,-2.238,0.178,0.0442,3.47e-06,0.39,0.673,95.44,330760.0,1002891.0,0.0,0.0,4,14,28,3687
single,0.762,0.861,0.0,-3.296,0.0955,0.0185,0.0,0.264,0.955,120.048,172714.0,48725891.0,1.0,1.0,10,37,69,1831
album,0.553,0.652,0.0,-6.685,0.206,0.0897,0.0,0.111,0.551,94.505,207347.0,726601997.0,0.0,1.0,10,70,79,298
album,0.888,0.632,1.0,-3.872,0.219,0.19,0.0,0.101,0.662,91.979,266067.0,242845147.0,1.0,1.0,10,39,79,428
single,0.723,0.732,11.0,-5.514,0.0864,0.11,0.0,0.484,0.503,104.991,199747.0,14272788.0,0.0,1.0,10,74,86,803
album,0.718,0.768,7.0,-7.87,0.25,0.0988,0.0,0.0957,0.591,164.038,213745.0,70515275.0,1.0,1.0,10,14,65,471
single,0.813,0.732,7.0,-5.636,0.03,0.0597,0.00137,0.0826,0.731,130.02,195987.0,237582702.0,1.0,1.0,10,43,72,460
album,0.907,0.695,11.0,-6.268,0.135,0.246,0.0,0.0808,0.961,101.007,298307.0,202432469.0,1.0,1.0,10,27,67,395
compilation,0.861,0.48,7.0,-8.433,0.0512,0.0459,0.0,0.351,0.278,99.972,178840.0,31364.0,0.0,0.0,10,15,64,250
single,0.755,0.531,9.0,-8.051,0.196,0.213,0.0,0.13,0.683,177.951,203360.0,84170696.0,1.0,1.0,10,13,57,787
single,0.878,0.786,11.0,-5.273,0.152,0.416,3.1e-05,0.122,0.831,101.984,382240.0,30994885.0,0.0,0.0,10,37,46,100
album,0.669,0.634,11.0,-6.476,0.0327,0.0125,0.0,0.0946,0.496,124.906,255053.0,475532733.0,1.0,1.0,9,34,71,176
single,0.502,0.786,9.0,-4.378,0.317,0.255,0.0,0.65,0.739,169.021,243491.0,788318126.0,1.0,1.0,9,64,100,3294
album,0.328,0.622,5.0,-7.291,0.0866,0.858,0.0,0.104,0.401,74.267,228093.0,764982505.0,1.0,1.0,9,32,56,200
album,0.457,0.906,5.0,-2.278,0.342,0.249,0.0,0.182,0.54,104.02,357707.0,351589402.0,1.0,1.0,9,15,88,145
album,0.364,0.752,2.0,-5.429,0.304,0.0007,0.0,0.318,0.606,79.119,248587.0,180051134.0,1.0,1.0,9,32,73,228
album,0.832,0.43,0.0,-9.39,0.0826,0.0606,0.00323,0.124,0.462,148.074,299333.0,524707468.0,1.0,1.0,9,34,54,229
album,0.663,0.688,6.0,-8.659,0.283,0.0391,0.00224,0.223,0.731,151.589,221813.0,11856519.0,1.0,1.0,9,34,19,347
compilation,0.443,0.623,0.0,-6.717,0.0718,0.0468,0.0,0.247,0.156,79.365,233000.0,7163.0,0.0,0.0,9,84,82,2911
album,0.742,0.617,2.0,-6.689,0.0345,0.05,5.92e-05,0.0711,0.491,147.002,124188.0,19671055.0,1.0,1.0,9,18,58,2135
album,0.376,0.841,3.0,-4.348,0.356,0.0435,0.0,0.578,0.463,76.052,271947.0,46104250.0,1.0,1.0,9,22,25,679
album,0.716,0.512,1.0,-6.257,0.0331,0.483,0.0,0.0928,0.326,104.957,165907.0,215540369.0,1.0,1.0,3,38,30,1919
album,0.468,0.779,9.0,-4.839,0.0779,0.112,0.000373,0.101,0.26,173.799,217747.0,151276432.0,1.0,1.0,3,31,81,590
album,0.399,0.787,1.0,-2.88,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120.0,2581536372.0,1.0,1.0,3,35,33,777
album,0.259,0.437,11.0,-6.589,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,239000.0,1953769806.0,1.0,1.0,3,12,46,691
album,0.628,0.698,6.0,-5.608,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667.0,1788225602.0,1.0,1.0,3,31,56,798
album,0.603,0.615,11.0,-4.931,0.165,0.0799,6.72e-05,0.117,0.561,158.657,213707.0,331492365.0,1.0,1.0,3,36,37,3075
album,0.421,0.791,9.0,-4.998,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200.0,1261263786.0,1.0,1.0,3,35,72,1116
single,0.678,0.744,6.0,-4.058,0.234,0.495,2.35e-05,0.0631,0.433,101.987,162353.0,1298279.0,1.0,1.0,3,25,51,881
album,0.759,0.636,6.0,-5.585,0.0369,0.0224,0.000143,0.166,0.536,109.976,214507.0,106746356.0,1.0,1.0,3,4,48,2656
album,0.547,0.814,1.0,-6.191,0.12,0.0215,0.0,0.0475,0.724,92.986,205267.0,50685969.0,1.0,1.0,3,38,27,925
album,0.828,0.492,0.0,-9.744,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800.0,41698012.0,1.0,1.0,13,22,45,923
album,0.545,0.67,9.0,-8.81,0.0496,0.009,0.000822,0.0451,0.481,151.553,270213.0,63168341.0,1.0,1.0,13,22,25,821
album,0.73,0.487,4.0,-10.991,0.0303,0.258,0.01,0.0852,0.731,114.965,226653.0,53248522.0,1.0,1.0,13,35,49,938
album,0.583,0.947,5.0,-5.12,0.0378,0.0185,0.00109,0.0679,0.803,135.448,223613.0,5109177.0,1.0,1.0,13,7,54,932
album,0.414,0.161,7.0,-22.32,0.0318,0.883,0.000223,0.117,0.423,159.375,199493.0,76081765.0,1.0,1.0,13,13,53,949
album,0.671,0.71,9.0,-7.724,0.0356,0.0393,1.12e-05,0.0387,0.834,118.745,193347.0,5410145.0,1.0,1.0,13,7,49,927
album,0.64,0.649,2.0,-10.345,0.0264,0.216,8.3e-05,0.0551,0.865,124.825,221053.0,49292398.0,1.0,1.0,13,35,50,939
album,0.723,0.49,9.0,-14.745,0.0296,0.111,0.0946,0.0923,0.795,129.012,252773.0,8490005.0,1.0,1.0,13,13,47,931
compilation,0.622,0.54,5.0,-13.99,0.0261,0.017,0.00771,0.265,0.847,130.879,264907.0,81512369.0,1.0,1.0,13,13,44,1032
album,0.654,0.336,6.0,-12.825,0.0379,0.858,0.385,0.0786,0.947,176.083,134400.0,2246595.0,1.0,1.0,13,22,38,772
album,0.543,0.87,9.0,-6.514,0.0428,0.358,0.000939,0.792,0.754,100.804,230400.0,679721429.0,1.0,1.0,4,7,54,1702
album,0.749,0.491,10.0,-9.655,0.0403,0.02,0.00899,0.159,0.536,119.528,292613.0,361288115.0,1.0,1.0,4,11,50,1497
album,0.749,0.748,2.0,-7.011,0.0323,0.295,0.000443,0.469,0.827,137.547,213267.0,272724820.0,1.0,1.0,4,4,39,555
album,0.719,0.922,11.0,-6.091,0.0338,0.523,0.000163,0.0867,0.964,133.113,260893.0,7540645.0,0.0,0.0,4,11,16,77
album,0.454,0.788,6.0,-6.748,0.0371,0.574,0.000766,0.0859,0.52,126.15,294720.0,115380254.0,1.0,1.0,4,13,38,548
album,0.684,0.675,11.0,-8.123,0.0257,0.163,0.0,0.242,0.924,107.064,243933.0,142034489.0,1.0,1.0,4,9,49,567
album,0.678,0.727,2.0,-7.844,0.0258,0.117,0.00396,0.354,0.71,133.481,274467.0,2968673.0,0.0,0.0,4,13,47,50
album,0.445,0.949,2.0,-4.682,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,168960.0,77339439.0,1.0,1.0,4,8,38,1593
album,0.5,0.554,9.0,-8.108,0.0354,0.734,3.72e-06,0.312,0.372,84.229,326320.0,219881780.0,1.0,1.0,4,11,40,549
album,0.764,0.626,0.0,-8.274,0.0288,0.457,6.35e-06,0.201,0.961,118.34,252853.0,90572907.0,1.0,1.0,4,13,28,601
album,0.652,0.259,2.0,-13.336,0.0595,0.903,0.0,0.362,0.836,142.169,155453.0,13683856.0,1.0,1.0,13,26,77,988
album,0.262,0.137,8.0,-15.235,0.0344,0.913,6.74e-06,0.267,0.288,92.183,206600.0,6422826.0,1.0,1.0,13,36,71,142
album,0.512,0.339,8.0,-13.119,0.0498,0.727,0.0,0.0977,0.951,174.609,120693.0,15255986.0,1.0,1.0,13,36,28,1352
album,0.401,0.381,2.0,-7.458,0.0274,0.7,0.0,0.122,0.229,75.454,276800.0,40356494.0,1.0,1.0,13,25,88,1747
album,0.257,0.338,4.0,-12.902,0.0357,0.736,0.0,0.252,0.544,207.356,162493.0,420791.0,0.0,0.0,13,17,49,3805
album,0.646,0.204,10.0,-11.957,0.0565,0.826,0.0,0.312,0.688,140.281,154640.0,1679701.0,0.0,0.0,13,26,58,177
album,0.668,0.26,7.0,-14.256,0.0523,0.453,0.0,0.0621,0.368,119.416,147000.0,135669950.0,1.0,1.0,13,53,36,372
album,0.259,0.473,5.0,-8.275,0.0295,0.592,0.0,0.201,0.539,90.348,157867.0,14266051.0,1.0,1.0,13,41,38,262
album,0.56,0.434,4.0,-14.151,0.0729,0.55,0.0,0.346,0.664,112.803,187040.0,45558716.0,0.0,0.0,13,11,27,341
album,0.252,0.118,8.0,-17.62,0.0328,0.945,6.2e-05,0.117,0.14,87.575,146293.0,43026.0,1.0,1.0,13,36,41,467
single,0.696,0.793,8.0,-5.733,0.097,0.0683,3.78e-06,0.18,0.698,120.003,172253.0,12850997.0,1.0,1.0,6,5,56,1465
single,0.754,0.763,7.0,-4.627,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,164819.0,124255684.0,1.0,1.0,6,9,51,1966
single,0.77,0.787,11.0,-3.748,0.0583,0.198,0.0,0.262,0.513,119.986,140500.0,329901294.0,1.0,1.0,6,12,54,3317
single,0.534,0.855,1.0,-4.923,0.183,0.0607,0.000263,0.346,0.42,122.06,153443.0,2192535.0,1.0,1.0,6,7,38,726
single,0.798,0.62,8.0,-7.079,0.232,0.414,0.0192,0.112,0.235,120.031,164000.0,236818708.0,1.0,1.0,6,12,44,2410
single,0.748,0.841,7.0,-5.08,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,129817.0,5891427.0,1.0,1.0,6,9,54,3520
single,0.66,0.942,4.0,-2.273,0.185,0.00789,1.76e-05,0.834,0.543,126.017,158571.0,2099152.0,1.0,1.0,6,14,58,1031
single,0.79,0.764,4.0,-4.685,0.0737,0.0836,0.0871,0.132,0.473,123.046,185366.0,2182357.0,0.0,1.0,6,27,38,725
single,0.652,0.855,7.0,-6.411,0.0775,0.00658,0.409,0.341,0.0834,127.964,146250.0,2087256.0,1.0,1.0,6,13,45,1485
album,0.747,0.833,3.0,-2.867,0.045,0.374,0.0,0.0586,0.687,128.008,215760.0,52275235.0,1.0,1.0,6,19,75,4148
album,0.795,0.8,1.0,-6.32,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,202735.0,396909270.0,1.0,1.0,10,21,63,3249
album,0.504,0.904,6.0,-6.863,0.179,0.356,0.121,0.14,0.772,176.808,183440.0,170453554.0,1.0,1.0,10,16,31,1265
album,0.658,0.783,0.0,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,202246.0,15181510.0,1.0,1.0,10,21,60,1955
album,0.601,0.532,10.0,-9.119,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613.0,129299713.0,1.0,1.0,10,13,46,1448
album,0.554,0.315,3.0,-11.028,0.0298,0.828,5.53e-06,0.101,0.325,128.157,241787.0,1591571.0,0.0,0.0,10,10,54,21
album,0.729,0.844,5.0,-8.824,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440.0,87086359.0,1.0,1.0,10,19,55,1402
album,0.414,0.428,0.0,-11.097,0.0278,0.382,0.000243,0.148,0.282,145.075,377093.0,155579484.0,1.0,1.0,10,23,47,1492
album,0.526,0.925,2.0,-5.584,0.0363,0.102,8.9e-06,0.305,0.819,140.308,272394.0,19096844.0,1.0,1.0,10,71,32,1327
album,0.559,0.473,5.0,-7.712,0.0279,0.446,0.00141,0.154,0.397,121.227,192827.0,17035966.0,1.0,1.0,10,38,43,644
single,0.594,0.935,0.0,-2.018,0.0357,0.243,2.36e-06,0.102,0.602,113.99,208547.0,57457813.0,1.0,1.0,10,15,58,3301
album,0.789,0.858,1.0,-5.542,0.311,0.127,0.0,0.349,0.775,140.022,219333.0,374189685.0,1.0,1.0,5,25,47,237
album,0.491,0.956,11.0,-1.538,0.392,0.0295,0.0,0.46,0.811,173.585,276920.0,95231588.0,1.0,1.0,5,15,44,153
single,0.687,0.793,2.0,-4.254,0.166,0.0603,0.0,0.582,0.751,107.045,205733.0,47752493.0,0.0,0.0,5,62,60,70
album,0.632,0.924,1.0,-1.802,0.29,0.281,0.0,0.263,0.441,86.844,267520.0,17001975.0,0.0,0.0,5,15,47,47
album,0.654,0.75,8.0,-7.509,0.105,0.246,0.0178,0.167,0.557,92.78,272507.0,106953199.0,1.0,1.0,5,25,69,165
album,0.261,0.852,9.0,-4.965,0.158,0.139,4.26e-05,0.477,0.431,177.997,284493.0,25189646.0,1.0,1.0,5,4,12,366
album,0.759,0.678,9.0,-5.148,0.314,0.23,0.0,0.15,0.327,89.64,205560.0,22824654.0,1.0,1.0,5,37,46,151
album,0.754,0.631,7.0,-4.751,0.307,0.552,0.0,0.5,0.432,94.577,178213.0,224971063.0,1.0,1.0,5,25,41,75
album,0.74,0.574,4.0,-6.938,0.245,0.411,0.0,0.262,0.33,149.762,140747.0,681129.0,0.0,0.0,5,25,46,644
album,0.73,0.576,2.0,-5.442,0.287,0.354,3.59e-05,0.15,0.155,92.131,228461.0,7101653.0,0.0,0.0,5,19,40,333
album,0.715,0.62,1.0,-6.005,0.0484,0.417,0.0,0.0822,0.172,97.95,221520.0,17011354.0,1.0,1.0,9,17,59,612
album,0.561,0.52,11.0,-9.342,0.244,0.0503,1.86e-06,0.355,0.424,153.15,239360.0,3926832.0,0.0,0.0,9,8,45,108
album,0.529,0.673,0.0,-4.711,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218365.0,12454143.0,0.0,1.0,9,19,31,1234
album,0.671,0.658,2.0,-5.567,0.309,0.189,8.66e-05,0.147,0.257,87.933,207307.0,5384334.0,1.0,1.0,9,17,78,631
album,0.749,0.63,4.0,-6.652,0.116,0.0623,0.0,0.353,0.445,122.03,242027.0,24885008.0,0.0,1.0,9,8,65,350
album,0.847,0.733,10.0,-6.439,0.16,0.00574,1.04e-05,0.151,0.202,130.029,193591.0,24885008.0,0.0,1.0,9,14,65,350
album,0.841,0.358,9.0,-8.368,0.591,0.0201,0.0,0.39,0.329,158.014,261544.0,213119.0,0.0,0.0,9,8,41,109
album,0.908,0.546,8.0,-10.491,0.323,0.0127,0.0,0.0707,0.225,131.016,170502.0,7706203.0,1.0,1.0,9,8,45,184
album,0.773,0.701,7.0,-6.386,0.0512,0.01,0.0,0.163,0.203,129.963,214589.0,1111996.0,0.0,0.0,9,8,44,551
album,0.849,0.424,5.0,-9.579,0.324,0.0635,0.0,0.0834,0.153,145.887,242966.0,74244853.0,1.0,1.0,9,19,62,1352
album,0.367,0.665,1.0,-2.821,0.0465,0.145,0.0,0.113,0.31,148.913,229147.0,105206228.0,1.0,1.0,10,6,31,143
album,0.79,0.647,10.0,-5.983,0.136,0.0515,0.0,0.248,0.654,87.999,211000.0,200458945.0,1.0,1.0,10,17,22,163
album,0.639,0.628,6.0,-7.578,0.0399,0.0381,0.0,0.386,0.43,90.482,237507.0,123256878.0,1.0,1.0,10,10,38,169
album,0.789,0.858,1.0,-5.542,0.311,0.127,0.0,0.349,0.775,140.022,219333.0,374189685.0,1.0,1.0,10,25,47,237
album,0.724,0.573,7.0,-4.113,0.0549,0.118,0.0,0.538,0.438,113.088,135920.0,47207589.0,1.0,1.0,10,17,29,1185
album,0.617,0.717,10.0,-7.858,0.153,0.00564,0.0,0.408,0.49,103.992,311867.0,432609094.0,1.0,1.0,10,10,21,80
album,0.542,0.466,0.0,-8.665,0.0831,0.141,0.000445,0.125,0.124,191.385,243440.0,13652003.0,1.0,1.0,10,10,8,1242
album,0.669,0.419,1.0,-6.724,0.522,0.376,0.0,0.187,0.0397,109.813,215320.0,343239.0,0.0,0.0,10,2,41,436
album,0.667,0.747,1.0,-7.059,0.189,0.337,0.0,0.115,0.918,86.917,203493.0,101552405.0,1.0,1.0,10,10,23,164
album,0.629,0.696,1.0,-5.572,0.348,0.0195,0.0,0.0554,0.623,93.034,207627.0,323806093.0,1.0,1.0,10,17,39,83
album,0.78,0.877,6.0,-3.683,0.0427,0.148,2.36e-06,0.0627,0.909,133.263,191973.0,562212517.0,1.0,1.0,11,19,55,1840
album,0.374,0.727,10.0,-4.352,0.0309,0.237,0.0,0.134,0.283,155.127,257027.0,157325196.0,1.0,1.0,11,15,48,1214
album,0.641,0.593,3.0,-7.884,0.0264,0.46,0.0,0.169,0.437,119.828,281000.0,1006758.0,0.0,0.0,11,5,52,10
album,0.631,0.683,7.0,-8.788,0.0344,0.291,0.0,0.0994,0.708,97.959,161040.0,130543675.0,1.0,1.0,11,15,47,1626
album,0.54,0.367,0.0,-14.238,0.0277,0.0367,0.0,0.0433,0.252,70.276,237240.0,375491.0,0.0,0.0,11,15,56,168
album,0.401,0.499,0.0,-7.643,0.0272,0.217,0.0,0.149,0.262,144.276,184080.0,117161559.0,1.0,1.0,11,8,53,1555
album,0.542,0.665,0.0,-8.121,0.0297,0.522,0.0,0.177,0.417,147.977,272827.0,47486131.0,1.0,1.0,11,7,55,1560
album,0.389,0.443,10.0,-8.546,0.0304,0.571,0.00178,0.114,0.0888,76.54,229853.0,140665690.0,1.0,1.0,11,7,40,1371
album,0.389,0.71,5.0,-6.265,0.0351,0.161,0.0,0.918,0.666,160.397,179040.0,207911622.0,1.0,1.0,11,4,41,1307
album,0.663,0.579,10.0,-6.982,0.0269,0.645,0.0,0.189,0.48,89.929,185040.0,9656892.0,1.0,1.0,11,8,42,701
album,0.78,0.689,7.0,-5.668,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,225389.0,8893257.0,0.0,0.0,7,11,31,54
album,0.646,0.77,2.0,-6.596,0.226,0.00249,0.0,0.0715,0.681,99.165,236133.0,669084413.0,1.0,1.0,7,19,33,1570
album,0.545,0.641,10.0,-6.398,0.0998,0.00453,6.59e-05,0.171,0.464,121.892,215460.0,15896207.0,1.0,1.0,7,11,48,2686
album,0.693,0.887,1.0,-5.039,0.0795,0.0581,2.71e-06,0.27,0.864,114.942,278282.0,1230431.0,0.0,0.0,7,11,37,3360
album,0.508,0.72,11.0,-5.908,0.0628,0.272,0.0,0.0563,0.472,79.983,261640.0,1357273902.0,1.0,1.0,7,19,14,1048
album,0.652,0.749,0.0,-5.248,0.0886,0.0848,0.0,0.604,0.651,94.103,267413.0,514532529.0,1.0,1.0,7,1,38,1471
album,0.903,0.519,1.0,-9.151,0.26,0.281,0.000106,0.155,0.587,114.991,116727.0,5840552.0,1.0,1.0,7,11,39,2082
single,0.587,0.299,8.0,-7.365,0.0263,0.779,0.0,0.123,0.356,94.992,259550.0,231580933.0,1.0,1.0,7,35,57,1871
album,0.583,0.621,5.0,-6.902,0.0479,0.00972,0.00106,0.181,0.399,140.036,323480.0,687031207.0,1.0,1.0,7,26,44,724
album,0.732,0.899,0.0,-4.237,0.143,0.00496,4.64e-05,0.372,0.759,127.091,236093.0,554929045.0,1.0,1.0,7,1,48,1141
single,0.872,0.681,0.0,-4.348,0.11,0.0462,1.38e-05,0.129,0.481,96.986,188009.0,9058435.0,0.0,1.0,12,17,46,262
album,0.744,0.868,1.0,-4.524,0.047,0.0326,0.0,0.0822,0.586,93.037,206420.0,10845.0,0.0,0.0,12,8,48,23
album,0.852,0.797,0.0,-6.543,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,192600.0,23852149.0,0.0,0.0,12,33,49,122
album,0.812,0.855,7.0,-3.725,0.0554,0.0789,0.000167,0.108,0.573,90.04,192477.0,87084154.0,0.0,1.0,12,10,56,520
album,0.819,0.741,8.0,-6.538,0.0412,0.104,0.0,0.283,0.84,97.014,210933.0,1559861.0,0.0,0.0,12,33,66,160
album,0.655,0.797,2.0,-4.787,0.153,0.198,0.0,0.067,0.839,177.928,229360.0,8079646911.0,1.0,1.0,12,4,39,848
single,0.737,0.86,8.0,-2.652,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227.0,2626439287.0,0.0,1.0,12,9,47,3846
album,0.77,0.804,4.0,-5.479,0.0623,0.16,1e-05,0.193,0.568,94.017,205520.0,39763039.0,0.0,0.0,12,33,55,36
album,0.703,0.909,4.0,-4.456,0.0358,0.216,1.57e-06,0.162,0.777,97.982,239920.0,3647171.0,0.0,0.0,12,17,36,749
album,0.76,0.9,5.0,-4.782,0.0668,0.0715,0.0,0.221,0.761,100.046,209493.0,864990.0,0.0,0.0,12,23,48,139
album,0.733,0.685,10.0,-6.228,0.0533,0.363,0.000238,0.333,0.837,150.073,146947.0,904204.0,1.0,1.0,11,3,40,121
album,0.652,0.631,6.0,-5.718,0.0893,0.524,0.000579,0.165,0.35,127.998,154424.0,284033349.0,1.0,1.0,11,14,44,718
album,0.629,0.692,5.0,-8.045,0.0376,0.00981,0.331,0.603,0.453,162.948,167916.0,78483083.0,1.0,1.0,11,14,48,617
album,0.8,0.658,1.0,-6.142,0.079,0.25,0.0,0.111,0.462,140.042,195429.0,188678850.0,0.0,0.0,11,12,81,1636
single,0.662,0.515,5.0,-6.867,0.199,0.458,0.0,0.163,0.386,69.808,174474.0,8818478.0,1.0,1.0,11,11,39,2087
album,0.747,0.497,4.0,-6.542,0.0401,0.248,0.0,0.138,0.0663,142.046,158709.0,24139842.0,1.0,1.0,11,14,45,2727
single,0.81,0.655,8.0,-6.779,0.0698,0.127,8.16e-05,0.105,0.809,150.002,193322.0,30608215.0,1.0,1.0,11,6,38,2850
